force,torque,pow,rpm,vel,uts,fpr
6216.7314,7.654,2.462967,2153.3586,148.144,190,0.068796716
4397.8853,8.633,2.472832,1374.9088,58.25,192.8959,0.042366446
5703.5552,7.921,2.460008,1763.161,78.907,205.0572,0.044753145
2844.8977,5.429,2.467571,2172.6409,41.656,185.7625,0.01917298
6306.1489,18.245,2.478422,599.8292,50.468,214.6092,0.084137284
5250.7871,9.79,2.470859,1374.8694,203.934,241.6836,0.148329725
4239.9849,6.675,2.460666,1767.9254,39.139,190.3269,0.022138378
6693.125,9.523,2.469215,1372.0031,147.915,231.327,0.107809523
3735.1819,6.141,2.471846,2552.2214,35.419,178.4046,0.013877715
1849.0481,4.717,2.471517,2177.5034,57.449,194.1913,0.026382967
4755.5542,9.345,2.472832,1378.897,37.479,191.0587,0.02718042
3951.6965,6.23,2.465269,2549.1018,62.027,188.5268,0.024332885
4818.6543,10.769,2.471846,997.287,43.945,225.5982,0.044064547
4231.0132,6.853,2.466584,1768.3674,57.678,197.9676,0.032616525
3892.4841,6.408,2.468557,2553.0095,37.537,178.4046,0.01470304
4769.3101,9.078,2.476449,1384.308,44.002,191.0587,0.031786279
4150.5679,6.497,2.461981,2163.2556,80.566,207.3997,0.037242941
4320.7295,7.476,2.460666,1764.5988,50.011,195.139,0.028341286
4148.1753,6.853,2.460666,1764.7322,36.392,190.3269,0.020621826
6405.7339,17.444,2.482697,600.5735,53.73,214.6092,0.089464487
5338.4102,14.507,2.23411,599.4918,61.283,215.4662,0.102224918
3844.0371,8.455,2.471846,1376.7531,34.561,191.0587,0.025103267
4723.2563,11.303,2.476449,997.8104,37.994,225.5982,0.038077374
5035.4683,7.654,2.461652,1762.4364,53.902,195.139,0.030583799
4874.8765,7.654,2.463625,1761.4687,78.564,205.0572,0.044601417
5910.7998,16.91,2.45113,600.2569,35.591,210.0918,0.059292946
3277.6289,5.963,2.463954,2169.8284,41.199,185.7625,0.018987216
1859.5149,4.806,2.460337,2175.4375,41.084,185.7625,0.018885397
2095.1694,5.429,2.278171,997.183,82.34,229.4368,0.082572607
237.1469,2.848,2.459022,2584.4414,48.752,186.0936,0.018863651
4493.8818,9.167,2.473819,1369.4734,62.256,192.8959,0.04545981
4776.1885,8.811,2.473161,1378.5062,43.087,191.0587,0.031256298
4420.9126,7.387,2.462639,1761.5074,60.94,197.9676,0.03459537
3987.5833,6.764,2.462639,1761.1552,39.196,190.3269,0.022255847
4905.978,20.203,2.475791,599.1837,51.384,214.6092,0.085756672
5415.5659,12.282,2.483683,997.448,62.084,221.5021,0.062242844
4215.1636,6.764,2.467571,2163.1318,80.166,207.3997,0.037060155
4796.2251,12.193,2.47349,1000.2098,41.256,225.5982,0.041247346
3369.7375,6.052,2.469544,2166.6853,46.12,171.4773,0.021285971
5411.0806,7.387,2.46231,2151.5527,103.569,211.9429,0.048136864
6624.3428,14.151,2.466256,996.1852,202.675,249.3077,0.203451125
4454.1074,8.9,2.477107,1382.1334,57.907,192.8959,0.041896824
3792.301,6.853,2.4679,2159.0952,49.953,171.4773,0.02313608
3143.9519,5.874,2.463625,2170.5217,42.286,185.7625,0.019481952
5228.6572,7.476,2.460666,1770.5032,61.455,197.9676,0.034710471
5753.1982,8.277,2.46231,1760.684,102.081,208.2467,0.057978036
6090.5312,17.978,2.474476,599.1242,57.735,215.4662,0.096365662
3608.981,5.963,2.474147,2556.3958,36.507,178.4046,0.014280652
3853.009,6.497,2.463296,1769.8094,40.97,190.3269,0.023149385
4717.873,7.654,2.463625,1763.5354,75.932,205.0572,0.043056692
4819.8506,9.434,2.467571,1368.234,77.362,188.4414,0.056541498
4268.0962,6.764,2.463296,1770.5128,41.199,190.3269,0.02326953
3585.3555,6.853,2.459679,1761.7578,36.793,190.3269,0.020884255
4439.7529,8.366,2.471846,1374.9596,38.052,191.0587,0.027674995
5677.2388,16.821,2.464283,599.6628,38.395,210.0918,0.06402765
7074.4189,19.758,2.48171,600.2318,95.787,228.1527,0.159583348
6197.293,17.622,2.477436,599.5459,60.31,215.4662,0.100592799
3704.3792,8.9,2.477764,1000.218,60.94,221.5021,0.060926718
4730.4331,10.591,2.471846,997.475,40.855,225.5982,0.04095842
7067.5405,7.921,2.4679,2149.7026,197.239,190.0223,0.091751761
2189.3716,8.633,2.043395,600.3369,150.089,150.709,0.250007954
6160.5098,16.999,2.427784,599.6762,57.735,215.4662,0.096276957
8234.4492,14.062,2.467571,996.7908,200.615,249.3077,0.201260886
3314.4128,6.141,2.628692,2161.8989,37.594,185.7625,0.017389342
5672.7524,12.727,2.471517,998.1856,59.681,221.5021,0.059789482
3617.9526,6.23,2.465269,2161.2515,48.523,171.4773,0.022451344
3991.4709,6.764,2.463954,1762.7397,39.597,190.3269,0.022463328
6910.5376,12.727,2.474476,1000.7742,102.081,235.4119,0.10200203
3861.9807,6.319,2.463296,2551.3232,91.267,210.8388,0.035772418
3901.7549,6.408,2.468557,2164.2698,59.738,194.1913,0.027601919
3024.6294,5.518,2.466584,2563.1187,60.081,188.5268,0.023440584
3495.0415,6.052,2.466913,2163.7864,56.362,171.4773,0.026047858
2835.6272,5.874,2.471517,1771.8781,61.455,197.9676,0.034683537
3740.8638,6.23,2.460337,2555.7822,56.705,186.0936,0.022186945
4640.4185,11.036,2.474476,998.4918,61.111,221.5021,0.061203307
4983.7324,7.12,2.463625,2154.6501,101.566,211.9429,0.047138048
4733.7231,7.476,2.463954,1765.3553,62.37,197.9676,0.035329998
4393.9976,7.654,2.46231,1763.2028,62.542,197.9676,0.035470679
6169.7808,7.476,2.464612,2158.644,99.449,211.9429,0.046070126
5236.1338,18.156,2.436991,599.8387,51.327,214.6092,0.085568004
6274.4497,18.512,2.479737,599.7091,61.054,215.4662,0.101806026
5396.1274,8.01,2.461981,1763.0652,76.275,205.0572,0.043262722
3102.6826,5.874,2.463954,2165.7241,41.714,185.7625,0.019260995
4603.6343,7.743,2.465598,1763.8402,50.354,195.139,0.028547938
3084.739,5.963,2.46231,2161.8931,43.545,185.7625,0.020142069
6246.6377,7.565,2.470859,2549.7234,156.727,226.2221,0.061468236
6726.6187,20.114,2.480066,599.734,81.539,221.075,0.135958608
4228.9199,7.921,2.476778,1375.2112,47.379,199.8093,0.034452163
3233.6682,6.052,2.467242,1770.9753,82.054,205.0572,0.046332662
3999.2463,6.675,2.471188,2544.9102,49.553,186.0936,0.019471414
5007.9556,7.565,2.444882,1765.1375,100.422,208.2467,0.056891885
6461.0591,17.444,2.491246,600.1183,52.185,214.6092,0.086957855
7121.9683,10.057,2.466256,1367.321,102.081,233.2595,0.07465767
3963.0608,8.544,2.467571,1375.5072,40.226,191.0587,0.029244485
5520.2354,17.533,2.457378,599.7904,48.866,214.6092,0.081471794
5952.6675,16.376,2.393587,599.8225,35.763,210.0918,0.059622638
6854.9136,25.276,2.477436,599.7666,61.684,215.4662,0.102846674
4210.6777,8.277,2.475463,1377.1898,39.768,191.0587,0.028876194
3988.4805,6.586,2.466584,2156.509,59.338,194.1913,0.027515767
3348.5049,6.141,2.469873,2552.9548,38.509,178.4046,0.01508409
7003.8418,9.523,2.466584,1368.0494,152.607,231.327,0.111550796
4802.2065,8.633,2.466584,1374.1804,77.591,188.4414,0.056463475
5659.2954,16.999,2.462967,599.5607,41.428,210.0918,0.069097257
3772.8625,16.465,2.38997,598.9302,101.452,228.1527,0.169388687
4613.2041,6.675,2.462639,2545.0161,78.392,193.8919,0.030802163
4323.4209,6.586,2.4679,2546.8811,104.999,210.8388,0.041226502
5705.0508,12.015,2.474476,997.7696,59.624,221.5021,0.059757283
4814.7666,8.633,2.472174,1373.6318,77.419,188.4414,0.056360809
4523.4883,8.811,2.474476,1374.4458,56.82,192.8959,0.041340299
7179.9849,13.706,2.469873,999.5254,107.86,235.4119,0.107911215
3065.5996,5.607,2.465269,2170.7266,42.343,185.7625,0.019506372
5197.5557,9.523,2.484998,1370.371,84.343,188.4414,0.061547566
6642.2856,20.292,2.482368,599.0569,79.994,221.075,0.133533225
6303.1587,19.046,2.475134,598.9911,61.169,215.4662,0.102120048
3559.0391,6.141,2.462967,2545.3374,61.054,188.5268,0.023986604
3671.7825,6.764,2.463954,1769.262,44.289,190.3269,0.025032471
5988.2549,12.905,2.47053,999.637,80.223,229.4368,0.080252132
4296.207,8.099,2.47612,1377.0928,38.624,191.0587,0.028047493
5271.4224,6.586,2.464612,2546.626,84.858,193.8919,0.033321736
7146.79,14.596,2.470202,994.0922,97.275,235.4119,0.097853097
7141.4067,9.701,2.474476,1370.0341,152.664,231.327,0.111430803
4225.0322,7.031,2.461323,1769.6276,40.798,190.3269,0.023054568
4594.9619,6.675,2.461981,2550.7078,85.487,193.8919,0.033515011
5810.9155,13.083,2.468229,999.4854,78.392,229.4368,0.078432361
6277.7388,17.622,2.446198,600.1692,58.88,215.4662,0.098105668
7249.6646,13.439,2.469215,1001.4906,101.852,235.4119,0.101700405
5188.584,8.989,2.471846,1375.7764,92.354,188.4414,0.067128641
4999.2832,7.565,2.464283,2148.8726,74.387,207.3997,0.034616757
3951.0989,6.497,2.465269,2552.4053,59.795,188.5268,0.023426922
3159.5027,6.052,2.465269,2166.9485,40.741,185.7625,0.018801093
6395.2671,19.936,2.477436,599.5052,61.855,215.4662,0.103176753
2589.8049,9.879,2.270937,600.2134,98.591,228.1527,0.164259912
5822.5786,16.91,2.464283,600.1087,60.768,215.4662,0.101261655
3905.9417,6.23,2.465269,2161.6724,60.024,194.1913,0.02776739
6424.2759,7.565,2.470202,2154.3589,154.266,190,0.071606453
6510.104,7.654,2.4679,2149.8311,203.419,190.0223,0.094620922
5572.2705,12.282,2.477764,998.1478,59.738,221.5021,0.059848852
4864.4097,7.209,2.465598,2548.4434,150.776,226.2221,0.059163959
3710.6594,6.675,2.467571,2151.4006,47.722,171.4773,0.022181829
3794.9927,6.675,2.459022,1768.4816,43.316,190.3269,0.024493328
5422.4448,18.156,2.476778,599.3427,39.139,210.0918,0.065303206
1891.8127,8.544,2.472832,600.1138,34.161,210.0918,0.056924203
4670.6226,9.345,2.470859,1368.385,40.111,191.0587,0.029312657
4573.7295,6.319,2.465598,2555.905,60.31,188.5268,0.023596339
6162.3042,12.816,2.472832,996.3882,79.479,229.4368,0.079767103
6292.6919,20.292,2.477764,599.8454,199.184,146.2,0.332058894
4655.9692,6.764,2.465269,2545.1472,97.046,210.8388,0.038129818
3199.875,5.874,2.463954,2166.9939,42.343,185.7625,0.019539972
5055.8042,6.853,2.463296,2158.499,101.166,211.9429,0.046868681
4312.9541,8.722,2.474805,1378.3431,43.201,191.0587,0.031342704
6656.3413,20.114,2.480066,600.1089,79.822,221.075,0.133012525
4725.0508,7.298,2.463296,1766.6946,58.193,197.9676,0.032938913
2337.7024,5.162,2.45672,1773.8464,62.828,197.9676,0.035419076
5549.5425,8.277,2.461323,1757.2666,200.043,241.6836,0.113837593
4969.6768,7.743,2.468229,1764.5094,57.678,197.9676,0.032687839
5095.5786,11.036,2.47349,1001.0436,46.234,225.5982,0.0461858
6183.5371,12.994,2.472174,997.418,75.302,229.4368,0.075496933
5780.1128,9.79,2.469215,1375.74,195.122,241.6836,0.141830578
6531.9346,9.434,2.467571,1372.5986,106.373,233.2595,0.077497529
4277.3667,6.319,2.467242,2549.8098,55.962,188.5268,0.021947519
5504.3853,12.193,2.470859,1001.108,60.768,221.5021,0.060700744
5042.0474,8.633,2.473819,1376.5228,50.583,199.8093,0.036746939
5729.2734,7.298,2.466256,2541.5796,208.969,225.6616,0.082220128
4461.584,9.078,2.475791,1367.6074,62.37,192.8959,0.045605193
8751.8125,8.099,2.466256,2528.9282,204.563,225.6616,0.080889208
3209.1458,7.031,2.46494,2157.6541,42.171,185.7625,0.019544838
6226.6011,18.334,2.471846,599.8736,60.711,215.4662,0.101206321
5513.9546,8.01,2.468229,1759.337,102.482,208.2467,0.058250352
7697.647,13.884,2.468886,996.3054,147.285,244.8175,0.147831177
2281.4802,4.895,2.467571,2557.7683,99.449,210.8388,0.038881161
6527.4492,10.413,2.465927,1366.4906,198.898,241.6836,0.145553874
4463.0791,6.942,2.46494,2161.6353,78.735,207.3997,0.036423813
5895.249,14.685,2.477436,986.443,101.91,235.4119,0.103310582
3824.5986,7.387,2.478422,1388.0382,35.591,191.0587,0.025641225
4011.5076,8.277,2.471517,1387.9028,46.806,199.8093,0.033724264
2930.7263,5.874,2.471188,2162.8074,33.875,185.7625,0.015662513
6941.6387,7.921,2.460337,2145.301,197.296,190.0223,0.091966582
5205.9297,17.978,2.396546,599.8806,50.64,214.6092,0.084416799
3172.063,6.141,2.4679,2163.8459,40.169,185.7625,0.018563706
5213.1064,7.031,2.463954,2157.0371,83.656,207.3997,0.038782829
5406.2954,7.209,2.47053,2552.2876,193.519,225.6616,0.075821784
3661.0164,6.319,2.468557,2162.71,55.447,171.4773,0.025637742
3469.0237,6.141,2.467242,2163.7556,53.101,171.4773,0.024541127
5536.3838,12.46,2.478093,991.1512,60.94,221.5021,0.06148406
3584.4583,6.408,2.464283,2159.4092,54.245,171.4773,0.025120297
4402.0723,9.345,2.475463,1369.042,64.316,192.8959,0.046978836
5514.8521,18.156,2.47612,599.3156,39.139,210.0918,0.065306159
6229.292,12.727,2.476778,994.7432,77.419,229.4368,0.077828127
6348.6147,18.423,2.476449,599.4889,60.139,215.4662,0.10031712
4632.9419,11.926,2.472503,1000.4664,41.542,225.5982,0.041522634
4065.9353,7.476,2.463954,1766.5176,50.182,195.139,0.028407303
4248.0596,7.031,2.461323,1762.2156,39.825,190.3269,0.022599391
6472.7217,17.978,2.458364,600.4125,45.776,214.6092,0.076240918
2585.917,5.429,2.459022,2169.2324,40.512,185.7625,0.018675731
4570.7388,12.015,2.473819,998.422,41.542,225.5982,0.041607657
5616.2314,8.01,2.466913,1758.3654,81.997,205.0572,0.046632514
5568.3828,12.371,2.473161,999.0988,57.163,221.5021,0.057214562
4468.1631,7.476,2.462639,1763.8492,48.809,195.139,0.027671867
4030.946,7.387,2.472832,1766.3531,49.782,195.139,0.028183493
5428.1265,11.392,2.472503,998.873,44.403,224.5843,0.044453099
3777.6475,6.675,2.45935,1768.629,41.714,190.3269,0.0235855
1662.1393,4.361,2.47053,2179.1538,42,185.7625,0.019273536
4020.479,6.586,2.464612,2545.1169,75.016,193.8919,0.029474481
2964.5195,5.785,2.472503,2552.9807,62.771,188.5268,0.024587338
3401.4375,5.874,2.468229,2554.4963,48.122,186.0936,0.018838156
5484.0493,18.156,2.480395,599.7905,38.567,210.0918,0.064300785
4030.946,6.675,2.461981,1768.0474,39.31,190.3269,0.022233567
3949.9026,6.764,2.461981,1766.3774,47.836,195.139,0.027081415
4669.7256,6.497,2.466584,2555.667,57.049,188.5268,0.022322548
4784.5625,8.989,2.473819,1378.0972,37.594,191.0587,0.027279643
6401.2485,12.549,2.474476,998.225,75.76,229.4368,0.075894713
5339.3071,7.298,2.463296,2152.5,93.899,211.9429,0.043623229
3265.9658,5.607,2.464612,2174.2715,48.637,171.4773,0.022369332
4709.7988,10.057,2.471846,995.6758,44.403,225.5982,0.044595841
4224.1353,8.188,2.472174,1375.1996,47.493,199.8093,0.03453535
5855.1758,16.732,2.442581,599.9319,36.22,210.0918,0.060373519
3220.5098,7.209,2.472832,2546.6697,47.207,186.0936,0.018536758
3939.4355,6.764,2.465269,2161.2,103.969,211.9429,0.04810707
7125.8564,9.879,2.466256,1368.5634,99.106,233.2595,0.072416082
2788.6758,9.701,2.088772,599.7857,148.144,150.709,0.246994885
3102.6826,5.963,2.47053,2556.6995,37.88,178.4046,0.014815977
6083.3535,10.68,2.466256,1375.3182,206.394,241.6836,0.150069998
4252.2461,6.764,2.464283,2545.9966,101.051,210.8388,0.039690155
5439.7896,12.994,2.470202,995.42,58.823,221.5021,0.059093649
6870.7632,9.701,2.467571,1372.8138,101.28,233.2595,0.073775482
5366.8203,7.743,2.465598,1762.931,75.703,205.0572,0.042941556
4494.7788,7.031,2.463625,1767.2736,80.223,205.0572,0.04539365
2836.5244,5.874,2.457378,1769.71,61.912,197.9676,0.034984263
5047.73,10.769,2.478093,1000.9032,43.774,225.5982,0.043734499
6674.8828,9.523,2.470859,1371.4802,153.809,231.327,0.112148174
4738.5078,10.769,2.47053,999.7516,42.458,225.5982,0.042468549
4765.4229,13.172,2.198597,599.4418,60.711,215.4662,0.101279223
2628.6819,5.963,2.462639,1771.3496,50.926,195.139,0.02874983
3543.7871,5.963,2.463625,2163.1809,52.872,171.4773,0.024441784
3099.6919,5.963,2.463296,2166.6589,42.057,185.7625,0.019410993
3488.4622,6.319,2.4679,2160.0093,43.945,171.4773,0.02034482
4805.4961,10.858,2.47612,998.9084,45.204,225.5982,0.045253399
1269.7804,4.094,2.466913,2176.8877,36.392,185.7625,0.016717445
2194.7544,6.942,2.471188,2153.6499,83.771,207.3997,0.038897223
3124.2141,6.319,2.460337,1770.3256,40.626,190.3269,0.022948321
6478.7031,7.832,2.458035,2148.2417,197.697,190.0223,0.092027354
5922.1641,17.533,2.446855,599.2246,57.564,215.4662,0.096064147
4797.7207,7.565,2.461652,1760.4434,53.844,195.139,0.030585476
5922.1641,16.109,2.369583,600.0799,59.166,215.4662,0.09859687
5230.7505,7.565,2.612251,1763.0266,60.139,197.9676,0.034111227
4077.2996,9.523,2.484012,1379.4445,65.689,192.8959,0.047619893
7209.8901,7.298,2.463625,2551.4355,202.56,225.6616,0.079390602
4233.7046,8.099,2.47053,1384.592,35.019,191.0587,0.025291927
4369.4751,9.345,2.471846,1364.2324,64.316,192.8959,0.04714446
5813.6074,20.737,2.481053,600.635,76.561,221.075,0.127466764
3506.7043,14.329,2.38997,600.7995,200.786,146.2,0.334198014
6953.0034,14.863,2.470202,994.0312,202.961,249.3077,0.204179708
3731.8921,15.308,2.354128,599.6004,100.193,228.1527,0.167099622
5322.2612,8.099,2.469544,1759.957,82.626,205.0572,0.046947738
3102.9817,6.319,2.460995,1772.8173,43.43,190.3269,0.02449773
4602.7373,7.832,2.460995,1760.4382,81.482,205.0572,0.046285067
3963.3599,6.586,2.46494,1767.1498,41.828,190.3269,0.023669753
3376.0178,6.764,2.458035,1762.6873,47.893,195.139,0.027170446
3716.3413,6.319,2.475463,2157.3977,51.041,171.4773,0.023658596
7338.1846,7.921,2.461323,2151.8533,200.157,190.0223,0.093016099
5014.5347,10.947,2.470859,998.0322,99.564,235.4119,0.099760308
4541.1323,6.675,2.467571,2549.3706,84.171,193.8919,0.033016385
2809.3105,5.696,2.467571,2550.5894,73.013,193.8919,0.028625933
4641.6143,7.209,2.463625,2153.116,76.733,207.3997,0.035638117
4180.7725,8.188,2.474805,1377.3088,46.806,199.8093,0.033983664
3949.0054,6.586,2.465927,2156.4639,100.422,211.9429,0.046567902
4390.708,9.256,2.476449,1378.5538,40.283,191.0587,0.029221203
6243.0488,12.816,2.47349,997.3068,102.081,235.4119,0.102356667
6189.5176,12.638,2.474805,1000.6796,77.476,229.4368,0.077423383
3818.6179,8.277,2.469215,1379.7878,42.171,191.0587,0.030563395
4788.1509,9.078,2.474147,1372.015,38.395,191.0587,0.027984388
5324.6538,12.638,2.469215,996.3416,56.934,221.5021,0.057143052
4589.2803,6.319,2.470859,2552.6589,59.223,188.5268,0.023200515
1303.8726,4.183,2.469215,2179.1719,37.651,185.7625,0.017277664
3372.1301,5.963,2.466913,2174.1008,60.654,194.1913,0.02789843
6718.5449,17.444,2.348539,599.8199,78.449,221.075,0.130787591
1326.3016,3.649,1.938831,2578.3218,48.18,186.0936,0.018686574
3230.0796,6.408,2.463296,1771.7766,40.855,190.3269,0.023058776
5240.0215,7.031,2.470859,2545.5405,151.978,226.2221,0.059703627
4929.0054,8.633,2.452445,1756.556,79.193,205.0572,0.045084244
4029.4509,6.319,2.471846,2547.6409,46.864,186.0936,0.018395057
5811.5137,15.397,2.295928,599.4668,49.667,214.6092,0.082851961
5163.1646,11.214,2.472174,998.6018,43.087,225.5982,0.043147329
5132.96,9.523,2.469215,1367.5912,77.877,188.4414,0.056944648
3948.4072,6.141,2.468886,2553.8799,34.904,178.4046,0.013667048
4826.729,11.837,2.471188,1000.9844,40.398,225.5982,0.040358271
3563.5247,6.319,2.468886,2549.1541,52.185,186.0936,0.020471497
5470.5923,8.099,2.46231,1765.1632,81.367,205.0572,0.046096021
2038.6483,5.429,1.752719,1774.2365,101.852,208.2467,0.057406101
4256.1338,8.811,2.475463,1373.7644,49.21,199.8093,0.035821281
5801.9438,12.816,2.479408,1000.144,77.476,229.4368,0.077464845
5723.5918,22.606,2.479408,599.4408,60.768,215.4662,0.101374481
5804.9341,17.444,2.465598,599.1076,42.572,210.0918,0.071059022
3253.1067,5.963,2.4679,2550.4807,42.572,178.4046,0.016691755
4070.1221,8.099,2.474476,1374.2638,49.724,199.8093,0.036182282
1035.322,4.984,2.462639,1779.1572,37.594,190.3269,0.02113023
5961.041,12.727,2.471846,998.7848,79.021,229.4368,0.079117143
3992.6672,6.497,2.468229,2551.1121,63.114,188.5268,0.024739799
7377.3604,10.769,2.463625,1367.3744,199.757,241.6836,0.146088006
4362.896,7.565,2.458693,1761.948,47.379,195.139,0.026890124
6250.2261,7.298,2.460008,2161.6309,147.514,190,0.068241993
3437.0249,6.23,2.452116,2159.3699,75.817,207.3997,0.035110705
5092.2886,7.565,2.463954,2155.3484,79.536,207.3997,0.036901691
6657.2388,7.298,2.467242,2552.2117,151.291,226.2221,0.05927839
3473.2104,6.319,2.46494,2547.8589,40.741,178.4046,0.015990289
3231.2759,5.874,2.46231,2165.8921,41.428,185.7625,0.019127453
5061.4858,8.811,2.475134,1369.3658,52.242,199.8093,0.038150507
5680.8271,16.821,2.457049,599.8986,40.798,210.0918,0.06800816
4239.9849,7.031,2.467242,2155.6479,58.365,194.1913,0.027075386
5292.0571,7.832,2.465269,1760.3405,98.019,208.2467,0.055681841
3574.5898,6.141,2.467571,2547.4241,63.686,188.5268,0.025000156
5801.3457,21.271,2.476449,600.0242,80.509,221.075,0.134176255
5201.1445,7.298,2.462967,2155.8337,94.643,211.9429,0.043900882
4604.2324,8.722,2.476778,1376.2791,41.256,191.0587,0.029976478
6704.4893,24.03,2.478751,600.6123,60.825,215.4662,0.101271652
4629.0542,9.879,2.47349,1373.96,42,191.0587,0.030568576
5449.9575,11.481,2.475463,999.8528,43.259,224.5843,0.043265369
3992.9663,6.586,2.469873,2540.8069,58.536,188.5268,0.023038351
5593.8022,12.015,2.478751,1000.7384,59.395,221.5021,0.059351175
5228.0596,7.921,2.460008,1759.4434,105.801,208.2467,0.060133222
4252.2461,8.544,2.472174,1371.4038,60.768,192.8959,0.0443108
7171.0132,20.47,2.477107,599.7268,93.842,228.1527,0.156474581
3908.334,6.942,2.4679,2160.8481,61.283,194.1913,0.028360624
3414.8948,5.518,2.466913,2557.7268,48.523,186.0936,0.018971143
4370.3726,9.79,2.47349,999.6686,49.839,224.5843,0.049855522
2652.0081,6.942,2.483683,1383.3468,60.425,192.8959,0.043680298
4187.6504,6.764,2.45672,1765.5958,37.765,190.3269,0.02138938
5127.5771,10.769,2.471188,1000.7098,41.771,225.5982,0.041741372
4111.0928,6.586,2.453761,2554.5696,79.594,193.8919,0.031157499
5023.5063,18.423,2.475791,599.4671,48.981,214.6092,0.08170757
5571.0742,14.863,2.332098,599.9441,35.648,210.0918,0.059418869
4768.7124,7.565,2.460995,1765.0892,60.768,197.9676,0.034427722
4114.6812,6.853,2.466913,2540.8494,98.934,210.8388,0.038937373
6372.2397,20.381,2.480395,599.8113,78.964,221.075,0.13164807
5836.6348,17.622,2.469544,599.5131,39.082,210.0918,0.065189568
4982.2368,10.769,2.47349,998.259,47.321,224.5843,0.04740353
6182.939,18.067,2.480066,599.56,51.784,214.6092,0.086370005
2855.6638,5.874,2.457049,1774.3315,49.381,195.139,0.027830763
4013.9001,7.12,2.460666,1766.771,48.58,195.139,0.027496489
5084.2144,11.303,2.473819,996.3442,37.136,225.5982,0.03727226
3969.9392,6.586,0.786652,1772.3896,76.218,205.0572,0.043002961
2942.3896,10.591,2.305135,600.0474,102.711,228.1527,0.171171477
3254.0039,15.041,2.311053,599.262,101.624,228.1527,0.169581919
4431.3794,7.12,2.465598,2156.9062,98.534,211.9429,0.045683025
4973.2651,8.989,2.48171,1377.297,45.433,199.8093,0.032987075
4372.7651,7.565,2.46231,1762.5529,50.583,195.139,0.028698713
4046.1978,6.675,2.477436,2157.646,61.111,194.1913,0.028322996
4833.6074,7.476,2.469215,2149.8806,78.964,207.3997,0.036729482
4935.8838,8.099,2.461652,1763.615,62.256,197.9676,0.035300221
4779.478,7.565,2.458364,1768.024,55.733,195.139,0.031522762
5352.7651,8.366,2.472832,1374.561,150.833,231.327,0.109731762
3008.4805,13.083,2.466913,599.3181,78.106,221.075,0.130324781
4839.5879,7.387,2.462639,1765.7078,52.872,195.139,0.029943799
3491.4526,6.319,2.460995,2162.3374,60.997,194.1913,0.028208826
3283.9092,5.785,2.466584,2170.1277,45.833,171.4773,0.021119955
7622.2856,14.418,2.466913,997.761,148.087,244.8175,0.148419311
3906.2407,6.853,2.502755,1764.9634,41.084,190.3269,0.023277537
1380.7294,7.387,2.474805,600.3824,60.425,215.4662,0.100644189
3138.27,6.052,2.465927,1772.8553,93.04,208.2467,0.052480312
4023.1707,6.408,2.464283,2164.0193,59.91,194.1913,0.027684596
3428.3523,6.319,2.464283,1769.85,48.065,195.139,0.027157669
5227.1626,16.999,2.406082,599.7414,50.583,214.6092,0.084341351
5363.8301,11.125,2.473819,999.3582,46.463,224.5843,0.046492839
4345.252,8.633,2.475134,1377.9186,82.798,188.4414,0.060089181
5167.3516,9.434,2.474147,1365.3499,84.343,188.4414,0.061773909
5409.585,16.732,2.469544,995.9598,101.795,235.4119,0.102207941
5175.4258,7.565,2.463954,1763.7946,149.746,218.3649,0.084899908
1532.3497,4.272,2.471188,2567.2827,51.784,186.0936,0.020170743
5239.4233,7.476,2.460995,1761.389,58.823,197.9676,0.033395803
3111.355,5.696,2.462639,2168.1238,41.313,185.7625,0.019054724
3547.6748,6.141,2.464612,2171.3337,50.411,171.4773,0.023216606
3771.6663,6.23,2.463296,2550.7332,58.308,188.5268,0.02285931
5079.729,11.125,2.479737,997.637,47.493,224.5843,0.047605492
5709.835,8.099,2.459022,1765.5822,76.16,205.0572,0.043135913
7017.2998,9.612,2.466584,1367.6532,146.656,231.327,0.107231863
4913.4546,11.125,2.472174,1001.7498,42.629,225.5982,0.042554538
4758.8433,7.387,2.461981,1765.5388,77.362,205.0572,0.043817785
4568.3462,7.565,2.455405,1764.5767,51.956,195.139,0.029443889
5070.7568,11.57,2.474476,1000.338,61.855,221.5021,0.0618341
4615.2979,6.942,2.463954,2158.8594,82.283,207.3997,0.038114108
5809.7192,16.999,2.455405,599.9495,61.455,215.4662,0.102433621
5333.0273,12.816,2.47053,998.2442,56.534,221.5021,0.056633437
1531.1536,4.895,2.449486,1774.3958,37.022,190.3269,0.020864567
4586.5884,9.167,2.478422,1366.8442,61.111,192.8959,0.044709558
7171.6113,14.596,2.481053,994.9558,201.187,249.3077,0.202206972
4002.835,6.586,2.462967,1768.8782,41.313,190.3269,0.02335548
5285.1787,10.858,2.474147,999.4722,45.948,224.5843,0.045972264
3894.2783,6.586,2.458693,2155.8486,58.079,194.1913,0.026940204
4205.8931,6.764,2.467242,2544.4575,101.223,210.8388,0.039781761
3294.0771,5.874,2.474147,2166.2986,43.03,185.7625,0.019863374
4513.021,7.476,2.459022,1766.4852,49.152,195.139,0.027824745
7482.6279,8.188,2.460008,2149.791,202.961,190.0223,0.094409643
3738.4712,6.942,2.472174,2553.2432,39.139,178.4046,0.015329131
6680.2656,19.224,2.481053,599.5059,83.828,221.075,0.139828482
4056.0667,6.586,2.460337,2553.2327,77.305,193.8919,0.030277303
